State,County,Cluster,Name of organization,Acronym,Type,Reporting Month
Eastern Equatoria,Kapoeta East,Health,Touch Africa Development Organization,TADO,NNGO,Apr-25
Eastern Equatoria,Kapoeta East,Nutrition,Andre Foods South Sudan,AFSS,NNGO,Apr-25
Eastern Equatoria,Kapoeta East,Nutrition,Islamic Relief Worldwide,IRW,INGO,Apr-25
Eastern Equatoria,Kapoeta East,Nutrition,United Nations Children's Fund,UNICEF,UN,Apr-25
Eastern Equatoria,Kapoeta East,Nutrition,World Food Programme,WFP,UN,Apr-25
Eastern Equatoria,Kapoeta East,Protection,Caritas Torit South Sudan,Caritas Torit South Sudan,INGO,Apr-25
Eastern Equatoria,Kapoeta East,Protection,United Nations Children's Fund,UNICEF,UN,Apr-25
Eastern Equatoria,Kapoeta East,Protection,Women Agency for Resilience and Transformation,WART,NNGO,Apr-25
Eastern Equatoria,Kapoeta North,Education,Associazione Volontari per il Servizio Internazionale,AVSI,INGO,Apr-25
Eastern Equatoria,Kapoeta North,Education,Women Advancement Organization,WAO,NNGO,Apr-25
Eastern Equatoria,Kapoeta North,FSL,Adventist Development and Relief Agency,ADRA,INGO,Apr-25
Eastern Equatoria,Kapoeta North,FSL,Women Agency for Resilience and Transformation,WART,NNGO,Apr-25
Eastern Equatoria,Kapoeta North,FSL,World Food Programme,WFP,UN,Apr-25
Eastern Equatoria,Kapoeta North,Health,Women Agency for Resilience and Transformation,WART,NNGO,Apr-25
Eastern Equatoria,Kapoeta North,Logistics,World Food Programme,WFP,UN,Apr-25
Eastern Equatoria,Kapoeta North,Protection,Women Agency for Resilience and Transformation,WART,NNGO,Apr-25
Eastern Equatoria,Kapoeta South,FSL,Women Agency for Resilience and Transformation,WART,NNGO,Apr-25
Eastern Equatoria,Kapoeta South,Health,Women Agency for Resilience and Transformation,WART,NNGO,Apr-25
Eastern Equatoria,Kapoeta South,Logistics,World Food Programme,WFP,UN,Apr-25
Eastern Equatoria,Kapoeta South,Nutrition,Andre Foods South Sudan,AFSS,NNGO,Apr-25
Eastern Equatoria,Kapoeta South,Nutrition,United Nations Children's Fund,UNICEF,UN,Apr-25
Eastern Equatoria,Kapoeta South,Nutrition,World Food Programme,WFP,UN,Apr-25
Eastern Equatoria,Kapoeta South,Protection,Group 4 Securicor,G4S,INGO,Apr-25
Eastern Equatoria,Kapoeta South,Protection,United Nations Mine Action Service,UNMAS,UN,Apr-25
Eastern Equatoria,Kapoeta South,Protection,Women Agency for Resilience and Transformation,WART,NNGO,Apr-25
Eastern Equatoria,Lafon,FSL,Ark for Humanity,AFH,NNGO,Apr-25
Eastern Equatoria,Lafon,FSL,World Food Programme,WFP,UN,Apr-25
Eastern Equatoria,Lafon,Nutrition,Health Link South Sudan,HLSS,NNGO,Apr-25
Eastern Equatoria,Lafon,WASH,Food Against Hunger,FAH,NNGO,Apr-25
Eastern Equatoria,Magwi,Education,Compassionate Institute for Street Children,CIS,NNGO,Apr-25
Eastern Equatoria,Magwi,FSL,ACT Alliance / Lutheran World Federation,ACT Alliance/LWF,INGO,Apr-25
Eastern Equatoria,Magwi,FSL,Associazione Volontari per il Servizio Internazionale,AVSI,INGO,Apr-25
Eastern Equatoria,Magwi,FSL,Food and Agriculture Organization of the United Nations,FAO,UN,Apr-25
Eastern Equatoria,Magwi,FSL,Johanniter International,JI,INGO,Apr-25
Eastern Equatoria,Magwi,FSL,Women Agency for Resilience and Transformation,WART,NNGO,Apr-25
Eastern Equatoria,Magwi,Health,Women Agency for Resilience and Transformation,WART,NNGO,Apr-25
Eastern Equatoria,Magwi,Logistics,World Food Programme,WFP,UN,Apr-25
Eastern Equatoria,Magwi,Protection,Community in Need Aid,CINA,NNGO,Apr-25
Eastern Equatoria,Magwi,Protection,Group 4 Securicor,G4S,INGO,Apr-25
Eastern Equatoria,Magwi,Protection,Plan International,Plan,INGO,Apr-25
Eastern Equatoria,Magwi,Protection,United Nations Mine Action Service,UNMAS,UN,Apr-25
Eastern Equatoria,Magwi,Protection,Women Agency for Resilience and Transformation,WART,NNGO,Apr-25
Eastern Equatoria,Magwi,WASH,South Sudan Red Cross,SSRC,NNGO,Apr-25
Eastern Equatoria,Torit,Education,Associazione Volontari per il Servizio Internazionale,AVSI,INGO,Apr-25
Eastern Equatoria,Torit,FSL,Associazione Volontari per il Servizio Internazionale,AVSI,INGO,Apr-25
Eastern Equatoria,Torit,FSL,Food and Agriculture Organization of the United Nations,FAO,UN,Apr-25
Eastern Equatoria,Torit,FSL,Johanniter International,JI,INGO,Apr-25
Eastern Equatoria,Torit,FSL,Women Agency for Resilience and Transformation,WART,NNGO,Apr-25
Eastern Equatoria,Torit,Health,Women Agency for Resilience and Transformation,WART,NNGO,Apr-25
Eastern Equatoria,Torit,Logistics,World Food Programme,WFP,UN,Apr-25
Eastern Equatoria,Torit,Protection,Caritas Torit South Sudan,Caritas Torit South Sudan,INGO,Apr-25
Eastern Equatoria,Torit,Protection,ACT Alliance / DanChurchAid,DCA,INGO,Apr-25
Eastern Equatoria,Torit,Protection,Danish Church Aid,DCA,INGO,Apr-25
Eastern Equatoria,Torit,Protection,Group 4 Securicor,G4S,INGO,Apr-25
Eastern Equatoria,Torit,Protection,Impact Health Organization,IHO,NNGO,Apr-25
Eastern Equatoria,Torit,Protection,Plan International,Plan,INGO,Apr-25
Eastern Equatoria,Torit,Protection,The Development Initiative,TDI,NNGO,Apr-25
Eastern Equatoria,Torit,Protection,United Nations Children's Fund,UNICEF,UN,Apr-25
Eastern Equatoria,Torit,Protection,United Nations Mine Action Service,UNMAS,UN,Apr-25
Eastern Equatoria,Torit,Protection,Women Agency for Resilience and Transformation,WART,NNGO,Apr-25
Jonglei,Akobo,Education,Africa Development Aid,ADA,NNGO,Apr-25
Jonglei,Akobo,Education,Aid Link Organisation,ALO,NNGO,Apr-25
Jonglei,Akobo,Education,Aid Link Organization,ALO,NNGO,Apr-25
Jonglei,Akobo,Education,Community in Need Aid,CINA,NNGO,Apr-25
Jonglei,Akobo,Education,Norwegian Refugee Council,NRC,INGO,Apr-25
Jonglei,Akobo,FSL,Agency for Child Relief Aid,ACRA,NNGO,Apr-25
Jonglei,Akobo,FSL,Oxfam International,OXFAM,INGO,Apr-25
Jonglei,Akobo,FSL,Vétérinaires Sans Frontières - Switzerland,VSF-S,INGO,Apr-25
Jonglei,Akobo,FSL,Women Agency for Resilience and Transformation,WART,NNGO,Apr-25
Jonglei,Akobo,FSL,World Food Programme,WFP,UN,Apr-25
Jonglei,Akobo,Health,Community Initiative for Development Organization,CIDO,NNGO,Apr-25
Jonglei,Akobo,Health,Touch Africa Development Organization,TADO,NNGO,Apr-25
Jonglei,Akobo,Health,Women Agency for Resilience and Transformation,WART,NNGO,Apr-25
Jonglei,Akobo,Logistics,World Food Programme,WFP,UN,Apr-25
Jonglei,Akobo,Nutrition,Save the Children International,SCI,INGO,Apr-25
Jonglei,Akobo,Protection,Agency for Child Relief Aid,ACRA,NNGO,Apr-25
Jonglei,Akobo,Protection,Community in Need Aid,CINA,NNGO,Apr-25
Jonglei,Akobo,Protection,Humanitarian and Development Consortium,HDC,NNGO,Apr-25
Jonglei,Akobo,Protection,Mobile Humanitarian Agency,MHA,NNGO,Apr-25
Jonglei,Akobo,Protection,Save the Children International,SCI,INGO,Apr-25
Jonglei,Akobo,Protection,United Nations High Commissioner for Refugees,UNHCR,UN,Apr-25
Jonglei,Akobo,Protection,United Nations Children's Fund,UNICEF,UN,Apr-25
Jonglei,Akobo,Protection,Women Agency for Resilience and Transformation,WART,NNGO,Apr-25
Jonglei,Akobo,WASH,Community Initiative for Development Organization,CIDO,NNGO,Apr-25
Jonglei,Akobo,WASH,Oxfam International,OXFAM,INGO,Apr-25
Jonglei,Akobo,WASH,Save the Children International,SCI,INGO,Apr-25
Jonglei,Ayod,Education,Community in Need Aid,CINA,NNGO,Apr-25
Jonglei,Ayod,Education,Christian Mission for Development,CMD,NNGO,Apr-25
Jonglei,Ayod,Education,Peace and Development Partners,PDP,NNGO,Apr-25
Jonglei,Ayod,FSL,Catholic Relief Services,CRS,INGO,Apr-25
Jonglei,Ayod,FSL,Child Relief and Support Fund,CRSF,NNGO,Apr-25
Jonglei,Ayod,FSL,Women Agency for Resilience and Transformation,WART,NNGO,Apr-25
Jonglei,Ayod,FSL,World Food Programme,WFP,UN,Apr-25
Jonglei,Ayod,Health,Access for Humanity,Access for Humanity,NNGO,Apr-25
Jonglei,Ayod,Health,Coalition for Humanity South Sudan,CHSS,NNGO,Apr-25
Jonglei,Ayod,Health,Child Relief and Support Fund,CRSF,NNGO,Apr-25
Jonglei,Ayod,Health,Women Agency for Resilience and Transformation,WART,NNGO,Apr-25
Jonglei,Ayod,Logistics,World Food Programme,WFP,UN,Apr-25
Jonglei,Ayod,Nutrition,Christian Mission for Development,CMD,NNGO,Apr-25
Jonglei,Ayod,Nutrition,Reach Africa Organization,RAO,NNGO,Apr-25
Jonglei,Ayod,Protection,Humanitarian and Development Consortium,HDC,NNGO,Apr-25
Jonglei,Ayod,Protection,United Nations High Commissioner for Refugees,UNHCR,UN,Apr-25
Jonglei,Ayod,Protection,Women Agency for Resilience and Transformation,WART,NNGO,Apr-25
Jonglei,Ayod,WASH,Women Agency for Resilience and Transformation,WART,NNGO,Apr-25
Jonglei,Bor South,Education,Africa Educational Trust,AET,INGO,Apr-25
Jonglei,Bor South,Education,Community in Need Aid,CINA,NNGO,Apr-25
Jonglei,Bor South,Education,Community Support Initiative,CSI,NNGO,Apr-25
Jonglei,Bor South,Education,Save the Children International,SCI,INGO,Apr-25
Jonglei,Bor South,FSL,Child Relief and Support Fund,CRSF,NNGO,Apr-25
Jonglei,Bor South,FSL,Women Agency for Resilience and Transformation,WART,NNGO,Apr-25
Jonglei,Bor South,Health,Access for Humanity,Access for Humanity,NNGO,Apr-25
Jonglei,Bor South,Health,Global Health and Humanitarian Action South Sudan,GHHA,NNGO,Apr-25
Jonglei,Bor South,Health,Sudan Medical Care,SMC,NNGO,Apr-25
Jonglei,Bor South,Health,Women Agency for Resilience and Transformation,WART,NNGO,Apr-25
Jonglei,Bor South,Logistics,International Organization for Migration,IOM,UN,Apr-25
Jonglei,Bor South,Logistics,World Food Programme,WFP,UN,Apr-25
Jonglei,Bor South,Nutrition,Save the Children International,SCI,INGO,Apr-25
Jonglei,Bor South,Protection,Group 4 Securicor,G4S,INGO,Apr-25
Jonglei,Bor South,Protection,Humanitarian and Development Consortium,HDC,NNGO,Apr-25
Jonglei,Bor South,Protection,Save the Children International,SCI,INGO,Apr-25
Jonglei,Bor South,Protection,SafeLane Global,SLG,INGO,Apr-25
Jonglei,Bor South,Protection,United Nations High Commissioner for Refugees,UNHCR,UN,Apr-25
Jonglei,Bor South,Protection,United Nations Mine Action Service,UNMAS,UN,Apr-25
Jonglei,Bor South,Protection,Women Agency for Resilience and Transformation,WART,NNGO,Apr-25
Jonglei,Canal/Pigi,FSL,Norwegian People's Aid,NPA,INGO,Apr-25
Jonglei,Canal/Pigi,FSL,Women Agency for Resilience and Transformation,WART,NNGO,Apr-25
Jonglei,Canal/Pigi,FSL,World Food Programme,WFP,UN,Apr-25
Jonglei,Canal/Pigi,Health,COMMUNITY SOCIAL AND ECONOMIC DEVELOPMENT AGENCY,COSEDA,NNGO,Apr-25
Jonglei,Canal/Pigi,Health,Environmental Action for Sustainable Development,EASD,NNGO,Apr-25
Jonglei,Canal/Pigi,Health,Environmental Action for Sustainable Development.,EASD,NNGO,Apr-25
Jonglei,Canal/Pigi,Health,Women Agency for Resilience and Transformation,WART,NNGO,Apr-25
Jonglei,Canal/Pigi,Nutrition,HealthCare Foundation Organization,HFO-SS,NNGO,Apr-25
Jonglei,Canal/Pigi,Nutrition,International Medical Corps,IMC,INGO,Apr-25
Jonglei,Canal/Pigi,Nutrition,Reach Africa Organization,RAO,NNGO,Apr-25
Jonglei,Canal/Pigi,Protection,Humanitarian and Development Consortium,HDC,NNGO,Apr-25
Jonglei,Canal/Pigi,Protection,United Nations High Commissioner for Refugees,UNHCR,UN,Apr-25
Jonglei,Canal/Pigi,Protection,Women Agency for Resilience and Transformation,WART,NNGO,Apr-25
Jonglei,Canal/Pigi,SNFI,HealthCare Foundation Organization,HFO-SS,NNGO,Apr-25
Jonglei,Canal/Pigi,SNFI,Reach Africa Organization,RAO,NNGO,Apr-25
Jonglei,Canal/Pigi,WASH,Community Initiative for Development Organization,CIDO,NNGO,Apr-25
Jonglei,Duk,Education,Community in Need Aid,CINA,NNGO,Apr-25
Jonglei,Duk,Education,Christian Mission for Development,CMD,NNGO,Apr-25
Jonglei,Duk,FSL,Catholic Relief Services,CRS,INGO,Apr-25
Jonglei,Duk,FSL,Women Agency for Resilience and Transformation,WART,NNGO,Apr-25
Jonglei,Duk,FSL,World Food Programme,WFP,UN,Apr-25
Jonglei,Duk,Health,Women Agency for Resilience and Transformation,WART,NNGO,Apr-25
Jonglei,Duk,Logistics,World Food Programme,WFP,UN,Apr-25
Jonglei,Duk,Nutrition,Action Against Hunger,ACF,INGO,Apr-25
Jonglei,Duk,Protection,Community in Need Aid,CINA,NNGO,Apr-25
Jonglei,Duk,Protection,Humanitarian and Development Consortium,HDC,NNGO,Apr-25
Jonglei,Duk,Protection,United Nations High Commissioner for Refugees,UNHCR,UN,Apr-25
Jonglei,Duk,Protection,Women Agency for Resilience and Transformation,WART,NNGO,Apr-25
Jonglei,Duk,WASH,Action Against Hunger,ACF,INGO,Apr-25
Jonglei,Fangak,Education,Community in Need Aid,CINA,NNGO,Apr-25
Jonglei,Fangak,FSL,Africa Development Aid,ADA,NNGO,Apr-25
Jonglei,Fangak,FSL,Center for Community Services South Sudan,CEFOCSS,NNGO,Apr-25
Jonglei,Fangak,FSL,HealthCare Foundation Organization,HFO-SS,NNGO,Apr-25
Jonglei,Fangak,FSL,Norwegian People's Aid,NPA,INGO,Apr-25
Jonglei,Fangak,FSL,World Food Programme,WFP,UN,Apr-25
Jonglei,Fangak,Health,Access for Humanity,Access for Humanity,NNGO,Apr-25
Jonglei,Fangak,Health,Coalition for Humanity South Sudan,CHSS,NNGO,Apr-25
Jonglei,Fangak,Health,Christian Mission Aid,CMA,INGO,Apr-25
Jonglei,Fangak,Health,HealthCare Foundation Organization,HFO-SS,NNGO,Apr-25
Jonglei,Fangak,Health,World Relief,WR,INGO,Apr-25
Jonglei,Fangak,Logistics,World Food Programme,WFP,UN,Apr-25
Jonglei,Fangak,Nutrition,HealthCare Foundation Organization,HFO-SS,NNGO,Apr-25
Jonglei,Fangak,Protection,Agency for Child Relief Aid,ACRA,NNGO,Apr-25
Jonglei,Fangak,Protection,Africa Development Aid,ADA,NNGO,Apr-25
Jonglei,Fangak,Protection,Humanitarian and Development Consortium,HDC,NNGO,Apr-25
Jonglei,Fangak,Protection,United Nations High Commissioner for Refugees,UNHCR,UN,Apr-25
Jonglei,Fangak,Protection,United Nations Children's Fund,UNICEF,UN,Apr-25
Jonglei,Fangak,SNFI,HealthCare Foundation Organization,HFO-SS,NNGO,Apr-25
Jonglei,Fangak,WASH,Action Against Hunger,ACF,INGO,Apr-25
Jonglei,Fangak,WASH,Christian Mission Aid,CMA,INGO,Apr-25
Jonglei,Nyirol,Education,Nile Hope,Nile Hope,NNGO,Apr-25
Jonglei,Nyirol,FSL,Oxfam International,OXFAM,INGO,Apr-25
Jonglei,Nyirol,FSL,World Food Programme,WFP,UN,Apr-25
Jonglei,Nyirol,Logistics,World Food Programme,WFP,UN,Apr-25
Jonglei,Nyirol,Nutrition,Christian Mission Aid,CMA,INGO,Apr-25
Jonglei,Nyirol,Protection,Humanitarian and Development Consortium,HDC,NNGO,Apr-25
Jonglei,Nyirol,Protection,United Nations High Commissioner for Refugees,UNHCR,UN,Apr-25
Jonglei,Nyirol,WASH,Community Initiative for Development Organization,CIDO,NNGO,Apr-25
Jonglei,Nyirol,WASH,Christian Mission Aid,CMA,INGO,Apr-25
Jonglei,Nyirol,WASH,Medecins Sans Frontiers- Holland,MSF-OCA,INGO,Apr-25
Jonglei,Nyirol,WASH,Oxfam International,OXFAM,INGO,Apr-25
Jonglei,Pibor,Education,Amani Orphans And Widows Welfare Services Inc.,AOWWS-Inc.,NNGO,Apr-25
Jonglei,Pibor,Education,Community in Need Aid,CINA,NNGO,Apr-25
Jonglei,Pibor,Education,Help a Child International,HaC,INGO,Apr-25
Jonglei,Pibor,Education,Servants Heart South Sudan,SHSS,NNGO,Apr-25
Jonglei,Pibor,FSL,Catholic Relief Services,CRS,INGO,Apr-25
Jonglei,Pibor,FSL,Child Relief and Support Fund,CRSF,NNGO,Apr-25
Jonglei,Pibor,FSL,Food and Agriculture Organization of the United Nations,FAO,UN,Apr-25
Jonglei,Pibor,FSL,World Food Programme,WFP,UN,Apr-25
Jonglei,Pibor,FSL,ZOA Dorcas South Sudan,ZOA,INGO,Apr-25
Jonglei,Pibor,Health,Child Relief and Support Fund,CRSF,NNGO,Apr-25
Jonglei,Pibor,Health,For Afrika To Thrive,ForAfrika,INGO,Apr-25
Jonglei,Pibor,Health,MEDAIR,MEDAIR,INGO,Apr-25
Jonglei,Pibor,Health,Peace and Development Partners,PDP,NNGO,Apr-25
Jonglei,Pibor,Logistics,World Food Programme,WFP,UN,Apr-25
Jonglei,Pibor,Nutrition,For Afrika To Thrive,ForAfrika,INGO,Apr-25
Jonglei,Pibor,Nutrition,MEDAIR,MEDAIR,INGO,Apr-25
Jonglei,Pibor,Protection,Humanitarian and Development Consortium,HDC,NNGO,Apr-25
Jonglei,Pibor,Protection,United Nations High Commissioner for Refugees,UNHCR,UN,Apr-25
Jonglei,Pibor,Protection,Voice of the Peace,VP,NNGO,Apr-25
Jonglei,Pibor,WASH,Community Initiative for Development Organization,CIDO,NNGO,Apr-25
Jonglei,Pibor,WASH,Child Relief and Support Fund,CRSF,NNGO,Apr-25
Jonglei,Pibor,WASH,For Afrika To Thrive,ForAfrika,INGO,Apr-25
Jonglei,Pibor,WASH,Oxfam International,OXFAM,INGO,Apr-25
Jonglei,Pochalla,Education,Community in Need Aid,CINA,NNGO,Apr-25
Jonglei,Pochalla,Education,Compassionate Institute for Street Children,CIS,NNGO,Apr-25
Jonglei,Pochalla,Logistics,World Food Programme,WFP,UN,Apr-25
Jonglei,Pochalla,Nutrition,TEARFUND,TEARFUND,INGO,Apr-25
Jonglei,Pochalla,Protection,Coalition for Humanity South Sudan,CHSS,NNGO,Apr-25
Jonglei,Pochalla,Protection,Humanitarian and Development Consortium,HDC,NNGO,Apr-25
Jonglei,Pochalla,Protection,United Nations High Commissioner for Refugees,UNHCR,UN,Apr-25
Jonglei,Twic East,Education,Norwegian Refugee Council,NRC,INGO,Apr-25
Jonglei,Twic East,Health,Access for Humanity,Access for Humanity,NNGO,Apr-25
Jonglei,Twic East,Logistics,World Food Programme,WFP,UN,Apr-25
Jonglei,Twic East,Nutrition,TEARFUND,TEARFUND,INGO,Apr-25
Jonglei,Twic East,Protection,Humanitarian and Development Consortium,HDC,NNGO,Apr-25
Jonglei,Twic East,Protection,United Nations High Commissioner for Refugees,UNHCR,UN,Apr-25
Jonglei,Uror,Education,Community in Need Aid,CINA,NNGO,Apr-25
Jonglei,Uror,FSL,Oxfam International,OXFAM,INGO,Apr-25
Jonglei,Uror,FSL,Women Agency for Resilience and Transformation,WART,NNGO,Apr-25
Jonglei,Uror,FSL,World Food Programme,WFP,UN,Apr-25
Jonglei,Uror,Health,Touch Africa Development Organization,TADO,NNGO,Apr-25
Jonglei,Uror,Health,Women Agency for Resilience and Transformation,WART,NNGO,Apr-25
Jonglei,Uror,Logistics,World Food Programme,WFP,UN,Apr-25
Jonglei,Uror,Nutrition,TEARFUND,TEARFUND,INGO,Apr-25
Jonglei,Uror,Protection,Women Agency for Resilience and Transformation,WART,NNGO,Apr-25
Lakes,Awerial,Education,ACT Alliance / Finn Church Aid,ACT Alliance/FCA,INGO,Apr-25
Lakes,Awerial,Education,Help Education South Sudan,HESS,NNGO,Apr-25
Lakes,Awerial,Education,Oxfam International,OXFAM,INGO,Apr-25
Lakes,Awerial,Health,Medici con l'Africa CUAMM,CUAMM,INGO,Apr-25
Lakes,Awerial,Nutrition,Help-Hilfe zur Selbsthilfe,HELP,INGO,Apr-25
Lakes,Awerial,Protection,Humanitarian and Development Consortium,HDC,NNGO,Apr-25
Lakes,Awerial,Protection,United Nations High Commissioner for Refugees,UNHCR,UN,Apr-25
Lakes,Awerial,WASH,Help-Hilfe zur Selbsthilfe,HELP,INGO,Apr-25
Lakes,Cueibet,Education,Peace and Development Partners,PDP,NNGO,Apr-25
Lakes,Cueibet,FSL,Associazione Volontari per il Servizio Internazionale,AVSI,INGO,Apr-25
Lakes,Cueibet,FSL,Humanitarian Actors for Grassroot Initiative,HAGI,NNGO,Apr-25
Lakes,Cueibet,Health,Medici con l'Africa CUAMM,CUAMM,INGO,Apr-25
Lakes,Cueibet,Protection,United Nations Children's Fund,UNICEF,UN,Apr-25
Lakes,Cueibet,Protection,Women Aid Vision,WAV,NNGO,Apr-25
Lakes,Cueibet,WASH,Plan International,Plan,INGO,Apr-25
Lakes,Rumbek Centre,FSL,Humanitarian Actors for Grassroot Initiative,HAGI,NNGO,Apr-25
Lakes,Rumbek Centre,Health,Medici con l'Africa CUAMM,CUAMM,INGO,Apr-25
Lakes,Rumbek Centre,Logistics,World Food Programme,WFP,UN,Apr-25
Lakes,Rumbek Centre,Nutrition,Plan International,Plan,INGO,Apr-25
Lakes,Rumbek Centre,Protection,Group 4 Securicor,G4S,INGO,Apr-25
Lakes,Rumbek Centre,Protection,United Nations Mine Action Service,UNMAS,UN,Apr-25
Lakes,Rumbek Centre,WASH,Oxfam International,OXFAM,INGO,Apr-25
Lakes,Rumbek East,FSL,Humanitarian Actors for Grassroot Initiative,HAGI,NNGO,Apr-25
Lakes,Rumbek East,Health,Medici con l'Africa CUAMM,CUAMM,INGO,Apr-25
Lakes,Rumbek East,Health,Peace and Development Partners,PDP,NNGO,Apr-25
Lakes,Rumbek East,Protection,Group 4 Securicor,G4S,INGO,Apr-25
Lakes,Rumbek East,Protection,United Nations Mine Action Service,UNMAS,UN,Apr-25
