location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,org_acronym,org_name,org_type_description,sector_code,sector_name,reference_period_start,reference_period_end
SDN,TRUE,TRUE,North Darfur,Dar As Salam,SD02,North Darfur,SD02113,Dar As Salam,2,PI,Plan International,International NGO,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Dar As Salam,SD02,North Darfur,SD02113,Dar As Salam,2,RI,Relief International,International NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Dar As Salam,SD02,North Darfur,SD02113,Dar As Salam,2,UNHCR,UN Refugee Agency,United Nations,PRO,Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Dar As Salam,SD02,North Darfur,SD02113,Dar As Salam,2,UNHCR,UN Refugee Agency,United Nations,SHL,Emergency Shelter and NFI,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Dar As Salam,SD02,North Darfur,SD02113,Dar As Salam,2,UNICEF,United Nations Children's Fund,United Nations,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Dar As Salam,SD02,North Darfur,SD02113,Dar As Salam,2,WHO,World Health Organization,United Nations,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Kebkabiya,SD02,North Darfur,SD02124,Kebkabiya,2,UNHCR,UN Refugee Agency,United Nations,PRO,Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Kebkabiya,SD02,North Darfur,SD02124,Kebkabiya,2,WHO,World Health Organization,United Nations,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Kelemando,SD02,North Darfur,SD02126,Kelemando,2,SCI,Save the Children International,International NGO,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Kelemando,SD02,North Darfur,SD02126,Kelemando,2,UNHCR,UN Refugee Agency,United Nations,PRO,Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Kernoi,SD02,North Darfur,SD02168,Kernoi,2,JPRD,Al Juzour Organization,National NGO,NUT,Nutrition,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Kernoi,SD02,North Darfur,SD02168,Kernoi,2,JPRD,Al Juzour Organization,National NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Kernoi,SD02,North Darfur,SD02168,Kernoi,2,UNICEF,United Nations Children's Fund,United Nations,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Kutum,SD02,North Darfur,SD02128,Kutum,2,GOAL,Goal Global,International NGO,NUT,Nutrition,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Kutum,SD02,North Darfur,SD02128,Kutum,2,UNHCR,UN Refugee Agency,United Nations,PRO,Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Kutum,SD02,North Darfur,SD02128,Kutum,2,WFP,World Food Programme,United Nations,FSC,Food Security,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Kutum,SD02,North Darfur,SD02128,Kutum,2,WHH,Welthungerhilfe,International NGO,FSC,Food Security,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Kutum,SD02,North Darfur,SD02128,Kutum,2,WHO,World Health Organization,United Nations,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Melit,SD02,North Darfur,SD02129,Melit,2,AHA,Africa Humanitarian Action,International NGO,SHL,Emergency Shelter and NFI,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Melit,SD02,North Darfur,SD02129,Melit,2,AlNahda,Alnahda Organization For Peace And Development,National NGO,EDU,Education,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Melit,SD02,North Darfur,SD02129,Melit,2,BRDO,Building Resilience Development Organization,National NGO,EDU,Education,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Melit,SD02,North Darfur,SD02129,Melit,2,COOPI,Cooperazione Internazionale,International NGO,FSC,Food Security,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Melit,SD02,North Darfur,SD02129,Melit,2,COOPI,Cooperazione Internazionale,International NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Melit,SD02,North Darfur,SD02129,Melit,2,DAO,Depth Action Organization,National NGO,EDU,Education,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Melit,SD02,North Darfur,SD02129,Melit,2,KPHF,Kuwaiti Patients Helping Funds,International NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Melit,SD02,North Darfur,SD02129,Melit,2,RI,Relief International,International NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Melit,SD02,North Darfur,SD02129,Melit,2,RI,Relief International,International NGO,NUT,Nutrition,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Melit,SD02,North Darfur,SD02129,Melit,2,UNHCR,UN Refugee Agency,United Nations,PRO,Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Melit,SD02,North Darfur,SD02129,Melit,2,UNHCR,UN Refugee Agency,United Nations,SHL,Emergency Shelter and NFI,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Melit,SD02,North Darfur,SD02129,Melit,2,UNICEF,United Nations Children's Fund,United Nations,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Melit,SD02,North Darfur,SD02129,Melit,2,UPO,United Peace Organization,National NGO,FSC,Food Security,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Melit,SD02,North Darfur,SD02129,Melit,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Melit,SD02,North Darfur,SD02129,Melit,2,WFP,World Food Programme,United Nations,FSC,Food Security,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Melit,SD02,North Darfur,SD02129,Melit,2,WHO,World Health Organization,United Nations,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Saraf Omra,SD02,North Darfur,SD02133,Saraf Omra,2,SAPA,Sudanese American Physicians Association,International NGO,NUT,Nutrition,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Saraf Omra,SD02,North Darfur,SD02133,Saraf Omra,2,UNHCR,UN Refugee Agency,United Nations,PRO,Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Saraf Omra,SD02,North Darfur,SD02133,Saraf Omra,2,UPO,United Peace Organization,National NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Saraf Omra,SD02,North Darfur,SD02133,Saraf Omra,2,UPO,United Peace Organization,National NGO,NUT,Nutrition,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Saraf Omra,SD02,North Darfur,SD02133,Saraf Omra,2,WHO,World Health Organization,United Nations,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Tawila,SD02,North Darfur,SD02170,Tawila,2,AHA,Africa Humanitarian Action,International NGO,SHL,Emergency Shelter and NFI,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Tawila,SD02,North Darfur,SD02170,Tawila,2,ALIMA,The Alliance for International Medical Action,International NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Tawila,SD02,North Darfur,SD02170,Tawila,2,AUTASH,Auttash Organization for Peace and Development,National NGO,EDU,Education,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Tawila,SD02,North Darfur,SD02170,Tawila,2,DAO,Depth Action Organization,National NGO,EDU,Education,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Tawila,SD02,North Darfur,SD02170,Tawila,2,FPDO,Friends of Peace & Development Organization,National NGO,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Tawila,SD02,North Darfur,SD02170,Tawila,2,HDPO,Humanity for Development and Prosperity Organization,National NGO,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Tawila,SD02,North Darfur,SD02170,Tawila,2,HDPO,Humanity for Development and Prosperity Organization,National NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Tawila,SD02,North Darfur,SD02170,Tawila,2,HFDO,Hope and Friendship for Development Organization,National NGO,CCM,Camp Coordination / Management,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Tawila,SD02,North Darfur,SD02170,Tawila,2,HFDO,Hope and Friendship for Development Organization,National NGO,PRO,Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Tawila,SD02,North Darfur,SD02170,Tawila,2,HFDO,Hope and Friendship for Development Organization,National NGO,SHL,Emergency Shelter and NFI,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Tawila,SD02,North Darfur,SD02170,Tawila,2,INTERSOS,INTERSOS - Humanitarian Aid Organization,International NGO,SHL,Emergency Shelter and NFI,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Tawila,SD02,North Darfur,SD02170,Tawila,2,JPRD,Al Juzour Organization,National NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Tawila,SD02,North Darfur,SD02170,Tawila,2,PI,Plan International,International NGO,EDU,Education,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Tawila,SD02,North Darfur,SD02170,Tawila,2,PI,Plan International,International NGO,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Tawila,SD02,North Darfur,SD02170,Tawila,2,SAPA,Sudanese American Physicians Association,International NGO,NUT,Nutrition,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Tawila,SD02,North Darfur,SD02170,Tawila,2,SCI,Save the Children International,International NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Tawila,SD02,North Darfur,SD02170,Tawila,2,SI,Solidarities International,International NGO,FSC,Food Security,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Tawila,SD02,North Darfur,SD02170,Tawila,2,SI,Solidarities International,International NGO,SHL,Emergency Shelter and NFI,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Tawila,SD02,North Darfur,SD02170,Tawila,2,SI,Solidarities International,International NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Tawila,SD02,North Darfur,SD02170,Tawila,2,SRCS,Sudanese Red Crescent Society,Red Cross / Red Crescent,CCM,Camp Coordination / Management,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Tawila,SD02,North Darfur,SD02170,Tawila,2,TGH,Triangle Génération Humanitaire,International NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Tawila,SD02,North Darfur,SD02170,Tawila,2,UNHCR,UN Refugee Agency,United Nations,CCM,Camp Coordination / Management,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Tawila,SD02,North Darfur,SD02170,Tawila,2,UNHCR,UN Refugee Agency,United Nations,PRO,Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Tawila,SD02,North Darfur,SD02170,Tawila,2,UNHCR,UN Refugee Agency,United Nations,SHL,Emergency Shelter and NFI,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Tawila,SD02,North Darfur,SD02170,Tawila,2,UNICEF,United Nations Children's Fund,United Nations,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Tawila,SD02,North Darfur,SD02170,Tawila,2,WFP,World Food Programme,United Nations,FSC,Food Security,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Tawila,SD02,North Darfur,SD02170,Tawila,2,WFP,World Food Programme,United Nations,LOG,Logistics,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Tawila,SD02,North Darfur,SD02170,Tawila,2,WHO,World Health Organization,United Nations,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Um Baru,SD02,North Darfur,SD02120,Um Baru,2,JPRD,Al Juzour Organization,National NGO,NUT,Nutrition,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Um Baru,SD02,North Darfur,SD02120,Um Baru,2,JPRD,Al Juzour Organization,National NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Um Baru,SD02,North Darfur,SD02120,Um Baru,2,UNICEF,United Nations Children's Fund,United Nations,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Um Kadadah,SD02,North Darfur,SD02136,Um Kadadah,2,AlNahda,Alnahda Organization For Peace And Development,National NGO,EDU,Education,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Um Kadadah,SD02,North Darfur,SD02136,Um Kadadah,2,Ayadina,Ayadina For Sudan Development Organization,National NGO,EDU,Education,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Um Kadadah,SD02,North Darfur,SD02136,Um Kadadah,2,BRDO,Building Resilience Development Organization,National NGO,EDU,Education,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Um Kadadah,SD02,North Darfur,SD02136,Um Kadadah,2,PORD,Peace Organization for Rural Development,National NGO,EDU,Education,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Um Kadadah,SD02,North Darfur,SD02136,Um Kadadah,2,SRCS,Sudanese Red Crescent Society,Red Cross / Red Crescent,FSC,Food Security,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Um Kadadah,SD02,North Darfur,SD02136,Um Kadadah,2,UNHCR,UN Refugee Agency,United Nations,PRO,Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Um Kadadah,SD02,North Darfur,SD02136,Um Kadadah,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Um Kadadah,SD02,North Darfur,SD02136,Um Kadadah,2,WFP,World Food Programme,United Nations,FSC,Food Security,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Darfur,Um Kadadah,SD02,North Darfur,SD02136,Um Kadadah,2,WHO,World Health Organization,United Nations,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Kordofan,Ar Rahad-NK,SD13,North Kordofan,,,2,IAS/LMI,IAS/LM International,International NGO,SHL,Emergency Shelter and NFI,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Kordofan,Ar Rahad-NK,SD13,North Kordofan,,,2,UNHCR,UN Refugee Agency,United Nations,SHL,Emergency Shelter and NFI,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Kordofan,Ar Rahad-NK,SD13,North Kordofan,,,2,WFP,World Food Programme,United Nations,FSC,Food Security,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Kordofan,Bara,SD13,North Kordofan,SD13026,Bara,2,IR,Islamic Relief Worldwide,International NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Kordofan,Bara,SD13,North Kordofan,SD13026,Bara,2,UNICEF,United Nations Children's Fund,United Nations,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Kordofan,Gebrat Al Sheikh,SD13,North Kordofan,SD13027,Gebrat Al Sheikh,2,PHF,Patient Helping Fund,National NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Kordofan,Gebrat Al Sheikh,SD13,North Kordofan,SD13027,Gebrat Al Sheikh,2,UNICEF,United Nations Children's Fund,United Nations,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Kordofan,Gharb Bara,SD13,North Kordofan,SD13029,Gharb Bara,2,IR,Islamic Relief Worldwide,International NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Kordofan,Gharb Bara,SD13,North Kordofan,SD13029,Gharb Bara,2,UNICEF,United Nations Children's Fund,United Nations,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Kordofan,Gharb Bara,SD13,North Kordofan,SD13029,Gharb Bara,2,WHO,World Health Organization,United Nations,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Kordofan,Sheikan,SD13,North Kordofan,SD13024,Sheikan,2,AORD,Alsalam Organization for Rehabilitation and Development,National NGO,EDU,Education,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Kordofan,Sheikan,SD13,North Kordofan,SD13024,Sheikan,2,AORD,Alsalam Organization for Rehabilitation and Development,National NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Kordofan,Sheikan,SD13,North Kordofan,SD13024,Sheikan,2,IAS,International Aid Services,International NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Kordofan,Sheikan,SD13,North Kordofan,SD13024,Sheikan,2,IAS/LMI,IAS/LM International,International NGO,SHL,Emergency Shelter and NFI,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Kordofan,Sheikan,SD13,North Kordofan,SD13024,Sheikan,2,IR,Islamic Relief Worldwide,International NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Kordofan,Sheikan,SD13,North Kordofan,SD13024,Sheikan,2,IR,Islamic Relief Worldwide,International NGO,PRO,Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Kordofan,Sheikan,SD13,North Kordofan,SD13024,Sheikan,2,IR,Islamic Relief Worldwide,International NGO,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Kordofan,Sheikan,SD13,North Kordofan,SD13024,Sheikan,2,LMI,LM International,International NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Kordofan,Sheikan,SD13,North Kordofan,SD13024,Sheikan,2,PHF,Patient Helping Fund,National NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Kordofan,Sheikan,SD13,North Kordofan,SD13024,Sheikan,2,PI,Plan International,International NGO,EDU,Education,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Kordofan,Sheikan,SD13,North Kordofan,SD13024,Sheikan,2,PI,Plan International,International NGO,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Kordofan,Sheikan,SD13,North Kordofan,SD13024,Sheikan,2,PI,Plan International,International NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Kordofan,Sheikan,SD13,North Kordofan,SD13024,Sheikan,2,SCI,Save the Children International,International NGO,EDU,Education,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Kordofan,Sheikan,SD13,North Kordofan,SD13024,Sheikan,2,SCI,Save the Children International,International NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Kordofan,Sheikan,SD13,North Kordofan,SD13024,Sheikan,2,SCI,Save the Children International,International NGO,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Kordofan,Sheikan,SD13,North Kordofan,SD13024,Sheikan,2,SCI,Save the Children International,International NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Kordofan,Sheikan,SD13,North Kordofan,SD13024,Sheikan,2,SFPA,Sudan Family Planning Association,National NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Kordofan,Sheikan,SD13,North Kordofan,SD13024,Sheikan,2,UNHCR,UN Refugee Agency,United Nations,SHL,Emergency Shelter and NFI,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Kordofan,Sheikan,SD13,North Kordofan,SD13024,Sheikan,2,UNICEF,United Nations Children's Fund,United Nations,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Kordofan,Sheikan,SD13,North Kordofan,SD13024,Sheikan,2,UNICEF,United Nations Children's Fund,United Nations,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Kordofan,Sheikan,SD13,North Kordofan,SD13024,Sheikan,2,UNMAS,United Nations Mine Action Service,United Nations,PRO-MIN,Mine Action,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Kordofan,Sheikan,SD13,North Kordofan,SD13024,Sheikan,2,WFP,World Food Programme,United Nations,FSC,Food Security,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Kordofan,Sheikan,SD13,North Kordofan,SD13024,Sheikan,2,WFP,World Food Programme,United Nations,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Kordofan,Sheikan,SD13,North Kordofan,SD13024,Sheikan,2,WHO,World Health Organization,United Nations,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Kordofan,Soudari,SD13,North Kordofan,SD13025,Soudari,2,IAS/LMI,IAS/LM International,International NGO,SHL,Emergency Shelter and NFI,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Kordofan,Soudari,SD13,North Kordofan,SD13025,Soudari,2,PHF,Patient Helping Fund,National NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Kordofan,Soudari,SD13,North Kordofan,SD13025,Soudari,2,UNHCR,UN Refugee Agency,United Nations,SHL,Emergency Shelter and NFI,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Kordofan,Soudari,SD13,North Kordofan,SD13025,Soudari,2,UNICEF,United Nations Children's Fund,United Nations,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Kordofan,Um Dam Haj Ahmed,SD13,North Kordofan,SD13028,Um Dam Haj Ahmed,2,AORD,Alsalam Organization for Rehabilitation and Development,National NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Kordofan,Um Dam Haj Ahmed,SD13,North Kordofan,SD13028,Um Dam Haj Ahmed,2,IR,Islamic Relief Worldwide,International NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Kordofan,Um Dam Haj Ahmed,SD13,North Kordofan,SD13028,Um Dam Haj Ahmed,2,UNICEF,United Nations Children's Fund,United Nations,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Kordofan,Um Dam Haj Ahmed,SD13,North Kordofan,SD13028,Um Dam Haj Ahmed,2,UNICEF,United Nations Children's Fund,United Nations,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Kordofan,Um Dam Haj Ahmed,SD13,North Kordofan,SD13028,Um Dam Haj Ahmed,2,WHO,World Health Organization,United Nations,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Kordofan,Um Rawaba,SD13,North Kordofan,SD13023,Um Rawaba,2,IAS/LMI,IAS/LM International,International NGO,Cash,Cash programming,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Kordofan,Um Rawaba,SD13,North Kordofan,SD13023,Um Rawaba,2,IAS/LMI,IAS/LM International,International NGO,SHL,Emergency Shelter and NFI,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Kordofan,Um Rawaba,SD13,North Kordofan,SD13023,Um Rawaba,2,IR,Islamic Relief Worldwide,International NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Kordofan,Um Rawaba,SD13,North Kordofan,SD13023,Um Rawaba,2,UNHCR,UN Refugee Agency,United Nations,Cash,Cash programming,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Kordofan,Um Rawaba,SD13,North Kordofan,SD13023,Um Rawaba,2,UNHCR,UN Refugee Agency,United Nations,SHL,Emergency Shelter and NFI,2025-01-01,2025-04-30
SDN,TRUE,TRUE,North Kordofan,Um Rawaba,SD13,North Kordofan,SD13023,Um Rawaba,2,UNICEF,United Nations Children's Fund,United Nations,HEA,Health,2025-01-01,2025-04-30
